char_count,char_freq
3636,3452002349
3637,3452021597
3638,3452040802
3639,3452059986
3640,3452079068
3641,3452098133
3642,3452117180
3643,3452136221
3644,3452155255
3645,3452174277
3646,3452193287
3647,3452212289
3648,3452231261
3649,3452250220
3650,3452269164
3651,3452288106
3652,3452307023
3653,3452325922
3654,3452344733
3655,3452363526
3656,3452382316
3657,3452401082
3658,3452419777
3659,3452438441
3660,3452457092
3661,3452475717
3662,3452494340
3663,3452512898
3664,3452531451
3665,3452549984
3666,3452568498
3667,3452586975
3668,3452605440
3669,3452623880
3670,3452642313
3671,3452660743
3672,3452679124
3673,3452697502
3674,3452715875
3675,3452734157
3676,3452752349
3677,3452770497
3678,3452788628
3679,3452806756
3680,3452824871
3681,3452842934
3683,3452879054
3684,3452897105
3685,3452915079
3686,3452933051
3687,3452950985
3688,3452968905
3689,3452986775
3690,3453004642
3691,3453022471
3692,3453040291
3693,3453058047
3694,3453075802
3695,3453093554
3696,3453111267
3697,3453128937
3698,3453146577
3699,3453164193
3700,3453181806
3701,3453199418
3702,3453217015
3703,3453234604
3704,3453252162
3705,3453269719
3706,3453287240
3707,3453304731
3708,3453322196
3709,3453339614
3710,3453357016
3711,3453374397
3712,3453391758
3713,3453409111
3714,3453426461
3715,3453443805
3716,3453461129
3717,3453478452
3718,3453495761
3719,3453513067
3720,3453530342
3721,3453547614
3722,3453564855
3723,3453582089
3724,3453599318
3725,3453616538
3726,3453633729
3727,3453650911
3728,3453668066
3729,3453685175
3730,3453702282
3731,3453719366
3732,3453736444
3733,3453753496
3734,3453770543
3735,3453787555
3736,3453804537
3737,3453821491
3738,3453838438
3739,3453855362
3740,3453872280
3741,3453889148
3742,3453905987
3743,3453922818
3744,3453939631
3745,3453956408
3746,3453973175
3747,3453989878
3749,3454023278
3750,3454039977
3751,3454056659
3752,3454073303
3753,3454089942
3754,3454106482
3755,3454123007
3756,3454139524
3757,3454156004
3758,3454172476
3759,3454188934
3760,3454205385
3761,3454221818
3762,3454238249
3763,3454254645
3764,3454271033
3765,3454287373
3766,3454303700
3767,3454320008
3768,3454336303
3769,3454352575
3770,3454368844
3771,3454385106
3772,3454401367
3773,3454417627
3774,3454433859
3775,3454450085
3776,3454466293
3777,3454482489
3778,3454498668
3779,3454514827
3780,3454530980
3781,3454547089
3782,3454563127
3784,3454595133
3785,3454611121
3786,3454627070
3787,3454642976
3788,3454658874
3789,3454674743
3790,3454690591
3791,3454706422
3792,3454722247
3793,3454738066
3794,3454753878
3795,3454769645
3796,3454785384
3797,3454801097
3798,3454816798
3799,3454832495
3800,3454848184
3801,3454863859
3802,3454879503
3803,3454895133
3804,3454910747
3805,3454926353
3806,3454941946
3807,3454957530
3808,3454973104
3809,3454988673
3810,3455004182
3811,3455019667
3812,3455035118
3813,3455050564
3814,3455066008
3815,3455081448
3816,3455096855
3817,3455112236
3818,3455127614
3819,3455142985
3820,3455158333
3821,3455173673
3822,3455189004
3823,3455204297
3824,3455219570
3825,3455234838
3827,3455265356
3828,3455280612
3829,3455295840
3830,3455311048
3831,3455326248
3832,3455341436
3833,3455356620
3834,3455371803
3835,3455386951
3836,3455402058
3837,3455417142
3838,3455432211
3839,3455447238
3840,3455462250
3841,3455477246
3842,3455492215
3843,3455507137
3844,3455522035
3845,3455536932
3846,3455551800
3847,3455566621
3848,3455581405
3849,3455596180
3850,3455610863
3851,3455625500
3852,3455640067
3853,3455654629
3854,3455669161
3855,3455683682
3856,3455698173
3857,3455712660
3858,3455727131
3859,3455741561
3860,3455755925
3861,3455770285
3862,3455784635
3863,3455798969
3864,3455813267
3865,3455827504
3866,3455841740
3867,3455855974
3868,3455870202
3869,3455884427
3870,3455898627
3871,3455912825
3873,3455941135
3874,3455955271
3875,3455969365
3876,3455983458
3877,3455997541
3878,3456011615
3879,3456025681
3880,3456039729
3881,3456053758
3882,3456067753
3884,3456095699
3885,3456109643
3886,3456123581
3887,3456137510
3888,3456151430
3889,3456165304
3890,3456179135
3891,3456192965
3892,3456206772
3893,3456220578
3894,3456234352
3895,3456248080
3896,3456261795
3897,3456275508
3898,3456289219
3899,3456302912
3901,3456330262
3902,3456343920
3903,3456357547
3904,3456371173
3905,3456384784
3906,3456398358
3907,3456411929
3908,3456425476
3909,3456438956
3910,3456452405
3911,3456465851
3912,3456479285
3913,3456492711
3914,3456506128
3915,3456519539
3916,3456532907
3917,3456546230
3918,3456559551
3919,3456572848
3920,3456586122
3921,3456599369
3922,3456612610
3923,3456625848
3924,3456639083
3925,3456652286
3926,3456665484
3927,3456678681
3928,3456691815
3929,3456704946
3930,3456718062
3931,3456731157
3932,3456744206
3933,3456757248
3934,3456770260
3935,3456783252
3936,3456796239
3937,3456809212
3938,3456822184
3939,3456835135
3940,3456848056
3941,3456860969
3942,3456873878
3943,3456886781
3944,3456899668
3946,3456925440
3947,3456938302
3948,3456951148
3949,3456963878
3950,3456976600
3952,3457002002
3953,3457014605
3954,3457027189
3956,3457052327
3957,3457064870
3958,3457077401
3959,3457089908
3960,3457102406
3961,3457114868
3962,3457127320
3963,3457139733
3964,3457152126
3965,3457164482
3966,3457176837
3967,3457189171
3968,3457201482
3969,3457213776
3970,3457226033
3972,3457250517
3973,3457262734
3974,3457274947
3975,3457287100
3976,3457299230
3977,3457311357
3978,3457323471
3979,3457335532
3980,3457347569
3981,3457359605
3982,3457371601
3983,3457383591
3984,3457395577
3985,3457407519
3986,3457419427
3987,3457431332
3988,3457443236
3990,3457466982
3991,3457478841
3993,3457502521
3994,3457514343
3995,3457526161
3996,3457537936
3997,3457549702
3998,3457561462
3999,3457573216
4000,3457584942
4001,3457596667
4002,3457608375
4003,3457620075
4004,3457631770
4005,3457643460
4006,3457655125
4007,3457666789
4008,3457678434
4009,3457690066
4010,3457701658
4011,3457713200
4013,3457736250
4014,3457747731
4015,3457759199
4016,3457770643
4017,3457782076
4018,3457793504
4019,3457804913
4020,3457816304
4021,3457827683
4022,3457839051
4023,3457850379
4024,3457861672
4025,3457872961
4026,3457884246
4027,3457895520
4028,3457906769
4029,3457918015
4030,3457929222
4031,3457940426
4032,3457951626
4033,3457962819
4034,3457973991
4035,3457985162
4036,3457996328
4037,3458007489
4038,3458018616
4039,3458029706
4040,3458040753
4041,3458051780
4042,3458062778
4043,3458073771
4044,3458084746
4045,3458095709
4046,3458106611
4047,3458117505
4048,3458128384
4049,3458139253
4050,3458150117
4051,3458160941
4052,3458171763
4053,3458182578
4054,3458193387
4055,3458204188
4056,3458214977
4057,3458225764
4058,3458236503
4059,3458247226
4060,3458257914
4061,3458268588
4062,3458279258
4063,3458289906
4064,3458300545
4065,3458311169
4066,3458321781
4067,3458332378
4068,3458342969
4069,3458353553
4070,3458364126
4071,3458374696
4072,3458385253
4073,3458395792
4074,3458406322
4075,3458416842
4076,3458427339
4077,3458437820
4078,3458448298
4079,3458458746
4080,3458469162
4081,3458479575
4082,3458489975
4083,3458500337
4084,3458510671
4085,3458520993
4086,3458531307
4087,3458541613
4088,3458551910
4089,3458562177
4090,3458572431
4091,3458582684
4092,3458592927
4093,3458603162
4094,3458613372
4095,3458623570
4096,3458633741
4097,3458643911
4098,3458654072
4099,3458664231
4100,3458674379
4101,3458684521
4102,3458694655
4103,3458704757
4104,3458714855
4105,3458724930
4106,3458735003
4108,3458755133
4109,3458765188
4110,3458775233
4111,3458785276
4112,3458795305
4113,3458805316
4114,3458815323
4115,3458825326
4116,3458835328
4117,3458845319
4118,3458855293
4119,3458865251
4120,3458875199
4121,3458885129
4122,3458895052
4124,3458914842
4125,3458924725
4126,3458934606
4127,3458944462
4128,3458954307
4129,3458964142
4130,3458973971
4131,3458983795
4132,3458993604
4133,3459003401
4134,3459013187
4135,3459022967
4137,3459042459
4138,3459052201
4139,3459061942
4140,3459071673
4141,3459081392
4142,3459091099
4143,3459100794
4144,3459110468
4145,3459120138
4146,3459129807
4147,3459139475
4149,3459158781
4150,3459168399
4151,3459178010
4152,3459187613
4153,3459197207
4154,3459206777
4155,3459216345
4156,3459225908
4157,3459235470
4158,3459245024
4159,3459254574
4160,3459264123
4161,3459273670
4162,3459283196
4163,3459292707
4164,3459302188
4165,3459311668
4166,3459321135
4167,3459330591
4168,3459340042
4169,3459349492
4170,3459358934
4171,3459368360
4172,3459377770
4173,3459387162
4174,3459396553
4175,3459405943
4176,3459415329
4177,3459424712
4178,3459434068
4179,3459443415
4180,3459452751
4181,3459462086
4182,3459471417
4183,3459480741
4185,3459499367
4186,3459508675
4187,3459517978
4188,3459527275
4189,3459536544
4190,3459545808
4191,3459555070
4192,3459564324
4193,3459573570
4194,3459582804
4195,3459592033
4197,3459610483
4198,3459619699
4199,3459628914
4200,3459638121
4201,3459647320
4202,3459656514
4203,3459665707
4204,3459674868
4205,3459684014
4206,3459693148
4207,3459702275
4208,3459711389
4209,3459720502
4210,3459729613
4211,3459738709
4212,3459747795
4213,3459756862
4214,3459765913
4215,3459774960
4216,3459783992
4217,3459793019
4218,3459802038
4219,3459811038
4220,3459820032
4221,3459829022
4222,3459837967
4223,3459846901
4224,3459855830
4225,3459864749
4226,3459873636
4228,3459891406
4229,3459900287
4230,3459909158
4231,3459918015
4232,3459926871
4233,3459935711
4234,3459944543
4235,3459953367
4236,3459962163
4237,3459970939
4238,3459979714
4239,3459988484
4240,3459997224
4241,3460005917
4242,3460014590
4243,3460023258
4245,3460040592
4246,3460049255
4247,3460057908
4248,3460066554
4249,3460075185
4250,3460083815
4251,3460092428
4252,3460101038
4253,3460109637
4254,3460118228
4255,3460126801
4256,3460135365
4257,3460143918
4258,3460152468
4259,3460161003
4260,3460169526
4261,3460178038
4262,3460186536
4263,3460195032
4264,3460203502
4265,3460211967
4266,3460220422
4268,3460237330
4269,3460245783
4270,3460254230
4271,3460262673
4272,3460271095
4273,3460279515
4274,3460287929
4275,3460296327
4276,3460304719
4277,3460313108
4278,3460321489
4279,3460329863
4280,3460338221
4281,3460346577
4282,3460354927
4283,3460363259
4284,3460371580
4285,3460379895
4286,3460388208
4287,3460396511
4288,3460404802
4289,3460413090
4290,3460421363
4291,3460429635
4292,3460437902
4293,3460446160
4294,3460454410
4295,3460462642
4296,3460470864
4298,3460487304
4299,3460495517
4300,3460503726
4301,3460511932
4302,3460520094
4303,3460528237
4304,3460536373
4305,3460544504
4306,3460552624
4307,3460560741
4308,3460568824
4309,3460576905
4310,3460584982
4311,3460593042
4312,3460601085
4313,3460609113
4314,3460617139
4315,3460625163
4316,3460633153
4317,3460641116
4318,3460649066
4319,3460657003
4320,3460664937
4321,3460672855
4322,3460680745
4324,3460696517
4325,3460704395
4327,3460720143
4328,3460728013
4329,3460735876
4330,3460743706
4331,3460751528
4332,3460759348
4333,3460767155
4334,3460774955
4335,3460782753
4336,3460790530
4337,3460798283
4338,3460806028
4340,3460821510
4341,3460829244
4342,3460836977
4343,3460844695
4344,3460852393
4345,3460860087
4346,3460867766
4347,3460875429
4348,3460883035
4349,3460890637
4351,3460905813
4352,3460913391
4353,3460920949
4354,3460928484
4355,3460936013
4356,3460943539
4357,3460951042
4359,3460966042
4360,3460973519
4361,3460980992
4362,3460988461
4363,3460995929
4364,3461003390
4365,3461010847
4366,3461018274
4367,3461025699
4368,3461033118
4369,3461040536
4370,3461047943
4371,3461055334
4372,3461062695
4373,3461070054
4374,3461077389
4375,3461084705
4376,3461092012
4377,3461099310
4378,3461106603
4379,3461113888
4380,3461121165
4381,3461128432
4382,3461135692
4383,3461142951
4384,3461150201
4385,3461157448
4386,3461164678
4387,3461171885
4388,3461179091
4389,3461186292
4390,3461193479
4391,3461200663
4392,3461207837
4393,3461215009
4394,3461222176
4395,3461229321
4396,3461236459
4397,3461243595
4398,3461250726
4399,3461257854
4400,3461264975
4401,3461272074
4402,3461279172
4403,3461286264
4404,3461293351
4405,3461300431
4407,3461314565
4408,3461321612
4409,3461328652
4410,3461335688
4411,3461342720
4412,3461349749
4413,3461356771
4414,3461363781
4415,3461370790
4416,3461377781
4417,3461384753
4418,3461391717
4419,3461398665
4420,3461405607
4421,3461412517
4422,3461419425
4423,3461426316
4424,3461433189
4425,3461440051
4426,3461446902
4427,3461453744
4428,3461460579
4429,3461467403
4430,3461474225
4431,3461481042
4432,3461487855
4433,3461494640
4434,3461501423
4436,3461514985
4437,3461521759
4438,3461528515
4440,3461542025
4441,3461548773
4442,3461555508
4443,3461562226
4444,3461568936
4445,3461575630
4446,3461582321
4447,3461589007
4448,3461595684
4449,3461602342
4450,3461608995
4451,3461615644
4452,3461622276
4453,3461628904
4454,3461635530
4455,3461642145
4456,3461648740
4457,3461655326
4459,3461668478
4460,3461675049
4461,3461681618
4462,3461688184
4463,3461694745
4464,3461701298
4465,3461707850
4466,3461714400
4467,3461720901
4468,3461727401
4469,3461733892
4470,3461740370
4471,3461746839
4472,3461753298
4473,3461759744
4474,3461766188
4475,3461772627
4476,3461779058
4477,3461785481
4478,3461791903
4479,3461798319
4480,3461804733
4481,3461811144
4482,3461817551
4483,3461823948
4485,3461836726
4486,3461843095
4488,3461855819
4489,3461862171
4490,3461868522
4491,3461874871
4492,3461881216
4493,3461887556
4494,3461893895
4495,3461900225
4496,3461906540
4497,3461912853
4498,3461919165
4499,3461925467
4500,3461931763
4501,3461938055
4503,3461950621
4504,3461956893
4505,3461963134
4506,3461969372
4507,3461975608
4508,3461981843
4509,3461988072
4510,3461994290
4511,3462000483
4512,3462006675
4513,3462012865
4514,3462019035
4515,3462025184
4516,3462031325
4517,3462037443
4518,3462043560
4519,3462049665
4520,3462055767
4522,3462067961
4523,3462074052
4524,3462080136
4525,3462086218
4526,3462092285
4527,3462098351
4528,3462104416
4529,3462110477
4530,3462116523
4531,3462122568
4532,3462128609
4533,3462134624
4535,3462146610
4536,3462152585
4537,3462158549
4538,3462164505
4539,3462170451
4540,3462176396
4541,3462182332
4542,3462188262
4543,3462194184
4544,3462200104
4545,3462206023
4546,3462211938
4547,3462217847
4548,3462223748
4549,3462229644
4550,3462235536
4551,3462241420
4552,3462247300
4553,3462253168
4554,3462259026
4556,3462270736
4557,3462276582
4558,3462282420
4559,3462288255
4560,3462294072
4562,3462305702
4563,3462311494
4565,3462323068
4566,3462328854
4568,3462340418
4569,3462346197
4571,3462357751
4572,3462363525
4573,3462369296
4574,3462375062
4575,3462380817
4576,3462386558
4577,3462392291
4578,3462398017
4579,3462403713
4580,3462409404
4581,3462415093
4582,3462420766
4583,3462426428
4584,3462432086
4585,3462437740
4586,3462443393
4587,3462449040
4588,3462454683
4589,3462460306
4590,3462465927
4591,3462471543
4592,3462477154
4593,3462482761
4594,3462488353
4595,3462493942
4596,3462499520
4597,3462505083
4598,3462510631
4599,3462516175
4600,3462521706
4601,3462527225
4602,3462532743
4603,3462538256
4604,3462543761
4605,3462549249
4606,3462554735
4607,3462560212
4608,3462565680
4609,3462571145
4610,3462576609
4611,3462582067
4612,3462587524
4613,3462592970
4614,3462598415
4615,3462603854
4616,3462609285
4617,3462614704
4618,3462620121
4619,3462625532
4620,3462630941
4621,3462636339
4622,3462641722
4623,3462647096
4624,3462652464
4625,3462657831
4626,3462663195
4627,3462668554
4628,3462673902
4630,3462684592
4631,3462689933
4632,3462695271
4633,3462700602
4634,3462705929
4635,3462711252
4636,3462716569
4637,3462721871
4638,3462727172
4639,3462732460
4640,3462737747
4641,3462743033
4642,3462748317
4643,3462753593
4644,3462758868
4645,3462764140
4646,3462769396
4647,3462774630
4648,3462779863
4649,3462785092
4650,3462790319
4651,3462795538
4652,3462800744
4653,3462805936
4654,3462811107
4655,3462816271
4656,3462821433
4657,3462826592
4658,3462831741
4660,3462842035
4661,3462847168
4662,3462852299
4663,3462857419
4664,3462862536
4665,3462867652
4666,3462872762
4667,3462877867
4668,3462882965
4669,3462888059
4670,3462893150
4671,3462898233
4672,3462903315
4673,3462908384
4674,3462913451
4675,3462918517
4676,3462923569
4677,3462928618
4679,3462938712
4680,3462943754
4681,3462948792
4682,3462953817
4683,3462958840
4684,3462963861
4685,3462968880
4686,3462973895
4687,3462978907
4688,3462983898
4689,3462988880
4691,3462998840
4692,3463003817
4693,3463008780
4694,3463013742
4695,3463018703
4696,3463023661
4699,3463038529
4700,3463043476
4701,3463048409
4702,3463053340
4703,3463058259
4704,3463063175
4705,3463068087
4706,3463072996
4707,3463077904
4708,3463082811
4709,3463087714
4710,3463092615
4711,3463097508
4712,3463102369
4714,3463112089
4715,3463116944
4716,3463121790
4717,3463126632
4719,3463136312
4721,3463145980
4722,3463150805
4724,3463160445
4725,3463165264
4726,3463170078
4727,3463174888
4728,3463179692
4729,3463184495
4730,3463189295
4731,3463194094
4732,3463198890
4733,3463203685
4734,3463208467
4735,3463213248
4736,3463218027
4737,3463222798
4738,3463227567
4739,3463232330
4740,3463237089
4741,3463241834
4742,3463246578
4743,3463251317
4744,3463256045
4746,3463265491
4748,3463274929
4749,3463279641
4750,3463284344
4751,3463289044
4752,3463293740
4753,3463298434
4755,3463307818
4757,3463317196
4758,3463321881
4759,3463326555
4760,3463331217
4761,3463335870
4762,3463340520
4764,3463349818
4765,3463354466
4767,3463363744
4768,3463368378
4769,3463373011
4770,3463377643
4771,3463382274
4772,3463386902
4773,3463391513
4775,3463400717
4776,3463405315
4777,3463409907
4778,3463414493
4779,3463419067
4781,3463428211
4782,3463432772
4783,3463437331
4784,3463441888
4785,3463446444
4786,3463450993
4787,3463455541
4788,3463460087
4789,3463464629
4791,3463473709
4792,3463478247
4794,3463487297
4795,3463491811
4796,3463496318
4797,3463500821
4798,3463505320
4799,3463509817
4800,3463514313
4801,3463518808
4802,3463523301
4804,3463532281
4805,3463536769
4806,3463541253
4807,3463545731
4808,3463550207
4809,3463554682
4810,3463559151
4811,3463563610
4813,3463572510
4814,3463576955
4815,3463581399
4817,3463590277
4818,3463594714
4819,3463599150
4820,3463603583
4821,3463608012
4822,3463612435
4823,3463616856
4824,3463621249
4825,3463625639
4827,3463634411
4828,3463638795
4829,3463643178
4830,3463647557
4831,3463651932
4833,3463660680
4834,3463665050
4835,3463669397
4836,3463673742
4837,3463678086
4838,3463682426
4839,3463686765
4840,3463691095
4841,3463695423
4842,3463699741
4843,3463704057
4844,3463708367
4845,3463712674
4846,3463716979
4847,3463721281
4848,3463725579
4849,3463729871
4850,3463734156
4851,3463738439
4852,3463742702
4853,3463746960
4854,3463751209
4855,3463755457
4856,3463759702
4857,3463763945
4858,3463768182
4859,3463772418
4860,3463776650
4862,3463785110
4863,3463789330
4864,3463793548
4865,3463797765
4866,3463801978
4867,3463806186
4868,3463810391
4869,3463814595
4870,3463818787
4871,3463822978
4872,3463827167
4873,3463831351
4874,3463835532
4875,3463839708
4876,3463843882
4877,3463848052
4878,3463852214
4879,3463856374
4880,3463860531
4882,3463868831
4884,3463877125
4885,3463881268
4886,3463885408
4887,3463889546
4888,3463893683
4889,3463897819
4890,3463901951
4891,3463906082
4892,3463910201
4893,3463914312
4894,3463918421
4895,3463922526
4896,3463926629
4897,3463930731
4898,3463934832
4900,3463943014
4901,3463947103
4902,3463951166
4903,3463955227
4904,3463959286
4905,3463963342
4906,3463967395
4907,3463971445
4908,3463975494
4910,3463983584
4911,3463987614
4912,3463991639
4913,3463995655
4914,3463999670
4915,3464003681
4916,3464007683
4917,3464011672
4918,3464015660
4919,3464019645
4920,3464023627
4921,3464027602
4922,3464031576
4923,3464035542
4925,3464043472
4926,3464047436
4927,3464051394
4928,3464055351
4930,3464063247
4931,3464067194
4932,3464071132
4933,3464075068
4935,3464082896
4936,3464086808
4937,3464090717
4938,3464094619
4939,3464098520
4940,3464102407
4941,3464106293
4942,3464110178
4943,3464114060
4944,3464117940
4945,3464121816
4946,3464125660
4947,3464129501
4948,3464133330
4949,3464137151
4950,3464140967
4951,3464144782
4952,3464148594
4953,3464152401
4954,3464156207
4955,3464160010
4956,3464163810
4958,3464171396
4959,3464175188
4960,3464178963
4961,3464182736
4962,3464186505
4963,3464190260
4964,3464194012
4965,3464197762
4966,3464201510
4967,3464205257
4968,3464209002
4969,3464212739
4970,3464216472
4972,3464223930
4973,3464227652
4974,3464231373
4975,3464235072
4976,3464238761
4977,3464242448
4978,3464246132
4979,3464249812
4980,3464253487
4982,3464260787
4983,3464264435
4984,3464268080
4985,3464271724
4986,3464275365
4987,3464279005
4990,3464289856
4991,3464293471
4992,3464297082
4993,3464300683
4994,3464304282
4995,3464307878
4996,3464311472
4997,3464315060
4998,3464318647
5000,3464325809
5001,3464329383
5002,3464332956
5003,3464336525
5004,3464340087
5005,3464343643
5006,3464347195
5007,3464350745
5008,3464354294
5009,3464357828
5010,3464361361
5011,3464364890
5012,3464368408
5013,3464371925
5014,3464375436
5015,3464378942
5016,3464382447
5017,3464385943
5019,3464392891
5021,3464399829
5022,3464403291
5023,3464406751
5024,3464410207
5025,3464413656
5026,3464417103
5027,3464420549
5028,3464423991
5029,3464427432
5030,3464430870
5031,3464434303
5032,3464437734
5033,3464441163
5034,3464444589
5036,3464451433
5037,3464454852
5038,3464458270
5039,3464461684
5040,3464465095
5041,3464468503
5042,3464471910
5043,3464475313
5044,3464478706
5045,3464482084
5046,3464485452
5047,3464488819
5048,3464492182
5049,3464495541
5050,3464498892
5051,3464502223
5052,3464505552
5053,3464508878
5054,3464512203
5055,3464515526
5056,3464518847
5057,3464522164
5058,3464525477
5059,3464528783
5060,3464532078
5062,3464538658
5063,3464541936
5064,3464545210
5065,3464548482
5066,3464551753
5067,3464555017
5068,3464558278
5070,3464564794
5071,3464568047
5072,3464571295
5073,3464574531
5074,3464577766
5075,3464580998
5076,3464584224
5078,3464590668
5079,3464593881
5081,3464600287
5083,3464606689
5084,3464609884
5085,3464613071
5088,3464622629
5089,3464625811
5090,3464628990
5091,3464632164
5092,3464635333
5093,3464638501
5094,3464641661
5095,3464644815
5096,3464647965
5097,3464651101
5098,3464654228
5099,3464657350
5100,3464660466
5101,3464663581
5102,3464666691
5103,3464669800
5104,3464672906
5105,3464676011
5106,3464679111
5107,3464682210
5108,3464685307
5109,3464688392
5110,3464691473
5111,3464694553
5113,3464700703
5114,3464703774
5115,3464706839
5116,3464709899
5117,3464712956
5118,3464716011
5119,3464719056
5120,3464722100
5121,3464725140
5122,3464728176
5123,3464731209
5125,3464737265
5126,3464740292
5127,3464743318
5128,3464746343
5129,3464749367
5130,3464752390
5131,3464755406
5132,3464758421
5133,3464761435
5135,3464767455
5136,3464770461
5137,3464773463
5138,3464776461
5139,3464779453
5140,3464782438
5141,3464785420
5142,3464788399
5144,3464794337
5145,3464797301
5146,3464800257
5147,3464803206
5148,3464806151
5149,3464809094
5150,3464812033
5151,3464814970
5152,3464817906
5153,3464820838
5154,3464823767
5155,3464826695
5156,3464829614
5159,3464838350
5160,3464841257
5162,3464847069
5163,3464849973
5164,3464852876
5166,3464858666
5167,3464861560
5169,3464867340
5170,3464870217
5171,3464873092
5172,3464875965
5173,3464878835
5174,3464881704
5175,3464884568
5176,3464887429
5177,3464890288
5178,3464893143
5179,3464895993
5180,3464898842
5181,3464901688
5182,3464904532
5183,3464907374
5184,3464910215
5185,3464913052
5186,3464915888
5187,3464918723
5189,3464924381
5190,3464927205
5191,3464930026
5192,3464932845
5193,3464935661
5194,3464938476
5195,3464941290
5196,3464944102
5197,3464946911
5198,3464949719
5200,3464955329
5201,3464958130
5202,3464960927
5203,3464963719
5204,3464966509
5205,3464969295
5206,3464972080
5207,3464974848
5208,3464977610
5209,3464980371
5211,3464985881
5212,3464988632
5213,3464991382
5216,3464999626
5217,3465002363
5218,3465005095
5219,3465007825
5220,3465010554
5223,3465018738
5224,3465021463
5226,3465026903
5227,3465029621
5229,3465035055
5231,3465040487
5232,3465043198
5233,3465045908
5234,3465048613
5235,3465051317
5236,3465054014
5238,3465059404
5239,3465062097
5240,3465064782
5241,3465067466
5242,3465070148
5243,3465072821
5244,3465075487
5245,3465078151
5247,3465083475
5248,3465086136
5249,3465088795
5251,3465094103
5253,3465099401
5254,3465102046
5255,3465104688
5256,3465107328
5257,3465109967
5258,3465112604
5259,3465115240
5260,3465117870
5261,3465120499
5262,3465123120
5263,3465125729
5264,3465128331
5266,3465133533
5267,3465136133
5268,3465138732
5269,3465141329
5271,3465146521
5273,3465151711
5274,3465154302
5275,3465156891
5276,3465159471
5277,3465162050
5278,3465164626
5279,3465167200
5280,3465169769
5281,3465172337
5283,3465177461
5284,3465180020
5286,3465185128
5287,3465187679
5288,3465190227
5289,3465192774
5291,3465197852
5292,3465200387
5293,3465202921
5294,3465205454
5295,3465207985
5296,3465210514
5297,3465213042
5298,3465215569
5299,3465218095
5300,3465220610
5301,3465223123
5302,3465225634
5303,3465228142
5304,3465230649
5305,3465233152
5306,3465235654
5308,3465240656
5309,3465243156
5310,3465245654
5311,3465248150
5312,3465250645
5313,3465253139
5314,3465255629
5315,3465258118
5316,3465260606
5317,3465263091
5319,3465268055
5320,3465270535
5321,3465273012
5322,3465275476
5323,3465277930
5325,3465282828
5326,3465285276
5327,3465287722
5328,3465290166
5329,3465292608
5330,3465295049
5332,3465299923
5333,3465302356
5334,3465304784
5335,3465307205
5336,3465309624
5337,3465312041
5340,3465319283
5341,3465321693
5342,3465324101
5343,3465326505
5344,3465328908
5346,3465333708
5347,3465336105
5349,3465340875
5350,3465343255
5351,3465345634
5354,3465352765
5355,3465355141
5356,3465357515
5357,3465359887
5359,3465364619
5360,3465366978
5361,3465369333
5363,3465374039
5365,3465378737
5366,3465381082
5367,3465383420
5368,3465385755
5369,3465388085
5370,3465390412
5371,3465392729
5374,3465399674
5375,3465401987
5376,3465404299
5377,3465406610
5378,3465408920
5379,3465411229
5381,3465415837
5383,3465420441
5385,3465425037
5387,3465429631
5389,3465434223
5390,3465436518
5391,3465438810
5392,3465441101
5393,3465443390
5394,3465445678
5396,3465450250
5397,3465452533
5399,3465457093
5400,3465459370
5401,3465461646
5403,3465466196
5405,3465470732
5406,3465472998
5407,3465475261
5409,3465479779
5410,3465482032
5411,3465484284
5412,3465486535
5413,3465488784
5414,3465491032
5415,3465493279
5416,3465495520
5417,3465497760
5418,3465499995
5419,3465502229
5420,3465504460
5421,3465506690
5422,3465508917
5423,3465511141
5424,3465513364
5426,3465517804
5427,3465520016
5428,3465522220
5431,3465528826
5432,3465531027
5434,3465535411
5435,3465537597
5436,3465539782
5437,3465541965
5438,3465544143
5439,3465546317
5441,3465550661
5443,3465554993
5444,3465557154
5445,3465559311
5446,3465561451
5448,3465565727
5449,3465567862
5450,3465569994
5451,3465572123
5452,3465574247
5453,3465576369
5454,3465578490
5455,3465580600
5456,3465582709
5457,3465584816
5459,3465589002
5460,3465591093
5462,3465595271
5463,3465597355
5465,3465601509
5466,3465603585
5467,3465605652
5468,3465607713
5470,3465611831
5471,3465613889
5472,3465615946
5473,3465617999
5474,3465620051
5476,3465624153
5477,3465626202
5478,3465628246
5479,3465630283
5480,3465632319
5481,3465634354
5482,3465636387
5483,3465638413
5484,3465640437
5485,3465642456
5486,3465644474
5487,3465646491
5488,3465648507
5490,3465652537
5492,3465656565
5493,3465658578
5495,3465662602
5497,3465666616
5500,3465672619
5501,3465674618
5503,3465678602
5504,3465680588
5505,3465682571
5507,3465686533
5508,3465688511
5509,3465690488
5510,3465692464
5512,3465696410
5513,3465698370
5514,3465700328
5515,3465702277
5518,3465708121
5519,3465710063
5520,3465712000
5521,3465713936
5522,3465715871
5523,3465717805
5524,3465719738
5525,3465721670
5526,3465723598
5527,3465725523
5528,3465727447
5529,3465729368
5533,3465737040
5535,3465740872
5538,3465746608
5539,3465748519
5541,3465752319
5542,3465754217
5543,3465756114
5544,3465758005
5545,3465759893
5546,3465761777
5548,3465765529
5549,3465767402
5551,3465771146
5552,3465773012
5553,3465774876
5555,3465778600
5557,3465782322
5559,3465786036
5560,3465787892
5563,3465793451
5564,3465795301
5565,3465797150
5566,3465798997
